fold,id,gold_label,predicted_label,error_type,content,pred_support_terms,gold_support_terms_present
4,uc_04137,UP,DOWN,UP->DOWN,"自从家里亲戚听说我要送女儿出国，就每次见面都会有事没事说几句：送出去读书有啥用啊，浪费钱，而且女孩子还是踏踏实实的好，国外太乱了，没必要折腾
 
送女儿出国留学的目的很简单，现在的孩子比我们那代有主见，其实知道她要去伯明翰读书的时候，我整宿睡不着，看网上说英国是否安全，连伦敦的天气预报都天天看，但看到女儿说起出国读书眼睛发亮的模样，我突然明白：女儿要去的不是异国他乡，是追求自己的梦想，而且她还给我说国内千军万马过独木桥，出去见见世面，说不定能闯出更宽的路子，才高二就有这样的觉悟，我很欣慰，自己的人生想怎么活怎么活，作为父母就站在身后为她撑腰就够了。#和亲戚的灵魂对话 #传统家庭观念 #极品亲戚 #和家人相处 #女儿留学#一起来讨论 #女儿留学英国
编辑于 04-21 江苏",，我|父母|怎么|了，|知道|我说|，说|了。|说我|现在|家里|钱，,人生|梦想|英国|简单|，看|自己的|己的|定能|踏实|的人生|明白|比我
4,uc_04166,UP,DOWN,UP->DOWN,"原来你长大了是这样的啊
#刘亦菲",这样|长大|样的|原来,长大|样的|原来|这样
4,uc_04197,UP,DOWN,UP->DOWN,"留学生家里破产了也有心思谈恋爱吗
其实是可以的。
 
肯定会有很多朋友疑惑，为什么我和米奇非要谈异国恋，我就不能继续留在澳洲吗？当然是不可以啦～
 
因为我家～破～产～啦～
 
其实决定留学的时候我家的经济情况就有点岌岌可危了，所以我当时选了有本科基础才能读的同专业领域的一年制硕士。当时想的是读一年我家肯定负担得起，到澳洲之后感受一下生活，想留下就再半工半读一年别的专业，凑两年拿工签。
 
结果第一年读一半，我家破产了，提前半工半读了，第二年肯定是续不上了。我是在家里破产后的第三个月认识的米奇，当时心态已经比较平稳了。
 
随便吧，脑袋掉了碗大个疤。
 
当然想硬留在澳洲也不是一点办法没有，可是为了短暂的爱情，有必要吗？我是提前参加了国内的秋招的。我投了100多家公司，考了80多次笔试，参加了30多场面试，最后拿到的 offer 工资比我在悉尼工作还要高。现在，如果我要留下来，过去所有的努力也就付之一炬了。
 
有时候当我看向米奇，我开始计算我是怎样挑灯夜读、飘洋过海、承受着沉重的经济压力，才能获得与他坐在同一辆火车穿过悉尼港大桥的机会。而他呢，对于他来说，这不过是人生中最平凡的一天。
 
如果我真的因为这段感情留下来，那我们之间的天枰就彻底失衡了。他还可以因为我的语气差而难过吗？我还可以轻松地和一个小我5岁的年轻人谈恋爱吗？或者有一天，我们分手了，我又将如何面对我的挣扎、我的不甘？
 
我的人生万万不能压在他身上，对我们两个都不公平。所以，就让我们在冬季来临之前，一起享受这最后的快乐吧！
 
“我以后可以去中国。正如你说的，我过去的人生过得太简单了。我渴望面对一些新的挑战，这不仅仅是为了你，也是为了我自己。我还对一切抱有希望，包括我们的感情。所以，我请求你，不要再说有关于分手的话题，我会尽我所能地靠近你。” 那天米奇在我家门口抱着我，我安慰他不会分手的。
 
转身望向家门口，刚搬进来的时候整座院子的花开得极盛，当时并不觉得稀罕，等到临走前再有心观察才发现，记忆里的盛夏已经被雨打得零零落落、不知所踪了。
 
无论如何，你有这份心，我已经很感激了。
 
#异国恋 #跨国恋 #恋爱日记 #留学生 #我的留学故事 #澳洲男友 #外国男友 #姐弟恋 #异地恋 #中澳情侣 #留学生精神",，我|不知|了，|了，我|。我|了。|现在|家里|？我|我真的|我真|我自,er|of|人生|啦～|fe|fer|offer|ff|offer|offe|ffer|ffe
4,uc_04202,UP,DOWN,UP->DOWN,"小四不愧是你
这剧女主很执着于上官浅那个角度的微笑，更加说明小四还是有点东西的。
#你就宠她吧 #郭敬明 #郭敬明审美",的。|那个|东西|女主,女主|的。|那个|东西
4,uc_04221,UP,DOWN,UP->DOWN,"对朋友好的时候自己也很幸福
最近朋友心情低落，然后给她点了小蛋糕和奶茶，朋友收到之后特别开心，还拍了自拍给我看，以及她把蛋糕吃得干干净净，那天我本来也心情有点郁闷，看到朋友这么开心我也突然感到心里暖暖的很幸福真好呀，付出爱也会收获幸福，看到好朋友开心自己也会超级开心所以经常喜欢给朋友们送一点小礼物小惊喜，感觉自己也特别开心，朋友们也会给我正向情绪反馈#每天都要开开心心的 #朋友 #友情 #满屏长出兔兔 #小表情包 #小头像 #做一辈子的好朋友 #我喜欢就好 #分享好生活 #画点有趣的",给我|之后|然后|，然|自己|，然后|给她|一点|付出|，那|突然|心里,幸福|好的|开心|很幸|收获|喜欢|暖的|，看|很幸福|也会|超级|惊喜
4,uc_04229,UP,DOWN,UP->DOWN,"排卵期结束 怒瘦五斤
爽了",,
4,uc_04234,UP,DOWN,UP->DOWN,"怎么看待这样的父亲
（特意开个小号来发）在我印象中我爸一直都是一个很严肃的人，有时候有些扫兴（就比如会在我最开心的时候来泼冷水）我是单亲家庭 和妈妈一起生活 生活费和其他任何开支的费用都是妈妈出，爸爸只出每年的学费 平时聊天就是这样 从小到大和父亲关系都很想有着父女名义的陌生人，和他之间的聊天内容每次也都是这种，知道一切都是为了我好，但是我并不想走父亲给我规定的路线，甚至我知道在我父亲眼里，我满是缺点。

二编

一些宝给的建议我都会认真去看，指责我的我也接受，我有自己的规划和选择，爸爸的话我都会听去作为参考和退路，目前我会更坚定自己的规划，然后谢谢大家的任何评论。
三编
谁懂我的窒息感",，我|怎么|知道|一直|不想|我爸|家庭|给我|，但是|生活费|活费|但是,开心|有自己的|路，|自己的|年的|己的|谁懂|有自己|有自|划，|认真|一些
4,uc_04242,UP,DOWN,UP->DOWN,"我家从我开始 三代禁读研究生
我现在就要立下祖训 刻进族谱
我家从我开始 三代不准读华农 更不准读研
要是敢读文科那更是降龙十八掌✋
读文视为不孝 读研更是大逆不道
孩子若真是我的亲生血脉 那智商必然也高不到哪去
三代以内老子的基因也没办法得到改善
小小的老子打从娘胎里就不太适合读研
卷也卷不动 躺也躺不平
特立家训如下：
三代以内我的后代
不准读研！！！
不准违背祖制！！！
不准忤逆他太爷爷！！！
#研究生#大学生#华农#华南农业大学#抽象#论文#毕业论文#硕士论文#很担心论文人的精神状态#研究生论文#研究生日常#读研#大学生精神状态#研究生日常#研究生开学#研究生组会#研究生毕业论文#研究生精神状态#精神稳定发疯#很担心研究生的精神状态#读研精神状态#别惹大学生#尖叫扭曲阴暗地爬行#人上学哪有不发疯的#破碎的大学生#本来上学就烦#寝室#易碎大学生#上课#很担心大学生的精神状态#大学生就该这样#写毕业论文时的精神状态#精神状态极差#创飞所有人#本来上学就烦#写论文的精神状态#写论文#创翻全世界#上网就是为了发疯#互联网没有我在乎的人#随便活一下算了#莫名其妙的#虽然是神经病但没关系#精神状恋良好#上网就是为了发疯#不要再搞抽象了好吗",也没|现在|不到|办法|我现在|我现|就要|我家|没办|孩子|没办法|的亲,适合|小小|小小的|#抽象|孩子|就要|的亲|没办法|没办|生我|我家|我现
4,uc_04289,UP,DOWN,UP->DOWN,因为最近有好多新关注我的宝宝，所以我又发了我最爱的照片🥹希望给大家一点动力！！然后最近刚到学校还没有调整好状态（我感觉我要很久才能拍出这样的照片了）#减肥 #侧脸,没有|然后|这样|因为|我感觉|以我|所以我|还没|一点|我感|我要|，所以我,照片|爱的|最爱|我最|学校|，所以我|还没|我要|我感|宝宝|一点|所以我
4,uc_04338,UP,DOWN,UP->DOWN,🌳💐,,
4,uc_04353,UP,DOWN,UP->DOWN,"第一次直观感受到频繁吃牛肉的杀伤力
由于我一直吃牛肉，炒着吃，炸着吃，煎着吃，瘦了12斤仅仅两周！这两天来姨妈都没痛经！！每天早上正常吃，中午就吃牛肉、炒菜和碳水，炖牛肉差点把锅点了，我就换成了好上手的牛排，吃的蛋白含量超高的板腱部位，带点油脂噗噗的也很顺，每天食欲稳的像进入贤者模式，晚上不咋吃睡前带点饥饿感，明天准掉秤，这种天天吃肉还变轻的好事也是让我赶上了哈哈哈
#减脂餐 #今天吃什么 #蛋白质 #吃肉自由 #大女主",，我|了，|了，我|一直|正常|都没|，我就|让我|晚上|这种|我一直|是让,感受|瘦了|！这|直观|牛肉|受到|让我|晚上|吃的|换成|我一直|是让
4,uc_04362,UP,DOWN,UP->DOWN,"珠海去海参崴机票价格也太离谱了
本来计划下个月回去俄罗斯整手机号生物识别的，寻思海参崴比较近而且没去过，顺便去旅个游也好，一搜这价格直接精神了#机票 #海参崴#俄罗斯旅游 #海参崴攻略
 
明天就弄电子签准备攻略。有没有珠海出发的老铁，我会俄语，可以组个队。",，我|没有|过，|的，|回去|，可|好，|本来|个月|手机|离谱|有没,出发|计划|机票|攻略|个月|也太|好，|本来|，可|手机|回去|离谱
4,uc_04370,UP,DOWN,UP->DOWN,"玻璃水、太清啦
#潜水",,
4,uc_04376,UP,DOWN,UP->DOWN,据说RTH要不支持远程办公了😅，🇭🇰科学园现场办公的人，因此会多起来吗？,吗？|要不|，因|人，|的人|的人，,的人，|的人|人，|，因|要不|吗？
4,uc_04408,UP,NEUTRAL,UP->NEUTRAL,去吊钟洲被香港海警提醒了,香港,香港
4,uc_04415,UP,DOWN,UP->DOWN,就这么打打闹闹蹦蹦跳跳地走下去吧！！#北京环球影城 #驯龙高手 #不可驯服#新驯龙高手 #无牙仔 #小嗝嗝 #阿斯翠德,,
4,uc_04424,UP,DOWN,UP->DOWN,"🇭🇰真不懂香港人的体面在哪，但又觉得……挺会活的
这两天在香港转了一圈，发现一个很微妙的感受：
明明街道不宽敞、天气也闷热，店铺密密麻麻，
但人家穿得干干净净，妆发整整齐齐，
就连奶茶都要拿个手提袋，优雅得像去开年会。
地铁站里没人喧哗，连走路都自带节奏感；
餐厅服务员虽然话少，但流程干脆清晰，
你一抬眼就能看见玻璃幕墙后西装革履的白领在午休前狂敲键盘。
我就在想：
“他们的体面，到底藏在哪？”
后来才发现，可能藏在细节里：
干净的鞋子、笔挺的衣服、讲究的仪式感，还有那种不轻易打扰别人的分寸感。
当然了……钱是真的不禁花！
随便吃个快餐七八十港币起步，
手滑买个小东西，就开始心疼人民币账户余额
但也说不出哪里不好，
就像你不懂他们的“体面”从哪来，
却会被那种“活得清醒”的氛围打动。
#港中文 #留学中介 #留学费用",。我|不好|，就|说不|来，|不好，|，但|别人|觉得|明明|也说|了…,优雅|氛围|细节|感受|的体|眼就|人民|餐厅|干净|的“|天气|奶茶
4,uc_04440,UP,DOWN,UP->DOWN,"十个勤天笔记本大改造～！
后米棒差一个糊辣味 #带着手帐去旅行 #十个勤天 #笔记本 #手账本 #十个勤天笔记本 #十个勤天手帐",,
4,uc_04448,UP,DOWN,UP->DOWN,"重庆这家店（已道歉）毁了我的生日！！！
以下是本人于2025.05.27晚22:00开始重新修改后的文案，我已经和对方私信进行过交流，补充了一些细节与结局：
 
1️⃣周五预约（p2-p4）
我在周五打电话预约了重庆北城天街门店周六晚的五人位，对方表示“好的，我这边记一下”，随后挂断了电话。我还买了五人餐券。
💚对方承认接线店员工作失责，周五没有记录我的预约
 
2️⃣周六现场（p5）
周六我的朋友到达门店之后，门口的接待说没有看到我的预约记录，不能用餐。我本人还没到，但是我马上打电话过去，说明了情况，对方询问我的手机尾号，我刚说出口，她挂断了电话，我再打过去，不接，打第三次直接忙线。
💚对方承认门口两位接待工作有问题、店内座机也存在故障，表示会加强员工培训、修理座机
 
3️⃣周六结局
我们提着蛋糕，是准备来生日聚餐的，结果发生了这样的事情，只能临时找了一家餐厅吃饭，还排了半个小时。
 
4️⃣周日我写差评，周一商家投诉（p6-p8）
我在买券的平台写了差评，被商家投诉了。他们没有道歉的态度，仍然在推卸责任。这几张图片是双方的说辞。
💚对方承认，是个别店员为了逃避追责私自投诉我的差评，买错券也是误会了我，所以在投诉里又更新了让我生气的“顾客买错券”，此时他们有在讨论联系我，但用了笨笨的方法，没找到我的电话
 
5️⃣周二下午矛盾激化（见双方评论区）
商家注册了账号，也开始私信我了，但我看到投诉还在、私信没有直面问题只是找我要联系方式，商家还在说我删评论和不回消息，我今天上完课又去看了个电影，一拿起手机看到这样的局面很生气，回复了很多商家的评论
 
6️⃣周二晚上私信和解（聊天截图放不下，看我的新帖子）
💚对方态度回归
 
❤️想说的话
有很多友善的人，帮我up帖子、告诉我该怎么做、安慰我、祝我生日快乐，非常感谢以上各位。
我不要对方的物质赔偿，有现在的态度已经足够了，我至始至终想要的就是对方今晚一样的态度。
我想保留我的差评和这篇帖子，因为北城天街门店需要记住教训，我不想让这件事像没有发生过一样。
对方今晚说会改正，也请大家日后一起监督北城天街门店的工作。
#再也不会去第二次的店 #别太离谱了 #我招谁惹谁了 #避雷店铺#道歉 #无语 #北城天街 #顾乡私房菜 #重庆旅游",，我|怎么|了，|了，我|。我|，说|了。|说我|不想|现在|工作|，但是,好的|快乐|up|足够|的新|细节|位。|感谢|下是|，看|于20|信和
4,uc_04455,UP,DOWN,UP->DOWN,"不懂就问｜租客帮忙换新空调为何固执？
背景：这个房子租的时候因为自己那个时候需求是距离上班低点近一些，房子的设施基本没太在意，能用就好
 
最近发现一开空调就咳嗦怀疑空调有点脏，就看了一下，全是灰尘
 
而且以前觉得能用钱解决的就不和房东沟通，现在发现家里最大的能耗就是空调（三级+脏+老旧关不上出风口+暖风很小）
 
就想着反正花钱上门直接换个新的吧，房东偏要留下旧的还要恢复原样，那我此般折腾什么呢？
 
我有点不太理解这个操作（本人很爱惜房子，基本都是爱干净，就是这些脏的坏掉给换掉这么多条条框框着实觉得时时刻刻有一双眼睛盯着住的不随意）
 
大家有没有什么建议或者房东为何如此沟通？真的不是很理解想了解一下#空调维修 #家电清洗 #租房#上海租房#房东直租",现在|家里|？我|吧，|没有|，就|，现在|什么|，现|怀疑|自己|因为,时刻|随意|一些|干净|最大|：这|建议|最大的|了解|大的|距离|花钱
4,uc_04462,UP,DOWN,UP->DOWN,"有人问奈良小鹿是怎么把包抢走的
就是这样抢走的
又咬人又撞人 根本不敢上去抢
朋友上去抢 还被飞踢一脚
到底谁给我们报的名！@麻辣王子
#不带包自由 #与野生动物零距离 #奈良小鹿 #小偷",怎么|给我|这样|到底|有人|不敢|的名,的名|不敢|给我|有人|这样|到底|怎么
4,uc_04478,UP,DOWN,UP->DOWN,"5.22伦敦美签被问最喜欢的音乐剧是什么？？？
5.22伦敦递签，签证官是一个胖胖白男，排队的时候我那一列的前一个中国男生特别慢，旁边都进去两三个了我还在排队，最后他拿着护照出来了，感觉是被拒签了，所以我怀着忐忑的心情走进去😭
👉首先是我还没站稳就吻上来的第一个问题：你的专业是什么？我回答戏剧表演研究，他没听清楚，在我还没说完一大串专业名字的时候就打断又问，吓得我大喊❗️Art！Art！❗️十分急于表达我是一个没有任何威胁的学艺术的小良民💦
然后就是一些常规问题了⬇️
去美国哪个城市
谁支付你的费用
父母的职业
有朋友跟我去吗（我很幽默的回答说那就要看她们的美签办不办得下来了，也是松弛感拉满了😂）
重点来了📢❗️他最后问了一下我毕业后会做什么，我说我会回到中国继续从事戏剧行业吧，可能会为一家剧院或剧团工作。他说那真是pretty cool了，随后就在电脑上敲敲敲，突然仿佛来了兴致一般问我！你最喜欢的剧目是什么！！！我说⚠️汉密尔顿！！！⚠️（我当然说个美国的了！）然后他说，Yeah～～～～～～～～～～～然后我就approved了。
好神奇。
#英国留学生 #英国美签 #伦敦美签 #美签 #美签面签 #小红书春日特派员 #一键查询留学生精神状态 #签证 #聊聊音乐剧",，我|父母|了，|我说|，他|了。|说我|？我|跟我|工作|吧，|他说,喜欢的|欢的|et|re|ed|喜欢|ve|的第|ro|最喜|co|ap
4,uc_04483,UP,NEUTRAL,UP->NEUTRAL,"被pdd商家盗图如何让其下架
一场关于夜鹭撒冷的战斗！
#夜鹭#夜师傅 #鸟类#鸟类周边 #鸟类文创 #谷子 #远离无良商家 #整顿不良商家 #保护原创反对抄袭 #请尊重原创 #支持正版打击盗版 #拼多多盗图 #维权指南",#鸟类,#鸟类
4,uc_04498,UP,DOWN,UP->DOWN,大阪一年一度真人动漫展 你们要的图来了！,来了|了！,了！|来了
4,uc_04505,UP,DOWN,UP->DOWN,"""善良不是选择，而是心底的光。愿你永远做那个温暖自己、照亮他人的人。""#快成长计划",自己|的人。|的人|那个,的人|自己|的人。|那个
4,uc_04512,UP,DOWN,UP->DOWN,"决战外耗之巅
 #秦彻 #艾尔 
 
#你的选择",,
4,uc_04531,UP,DOWN,UP->DOWN,#欧美风睫毛 ＃轻奢欧美妆 #美瞳分享,,
4,uc_04559,UP,DOWN,UP->DOWN,"给男朋友妈妈发哪张照片呀
都说我的照片像QQ秀 真的吗 #求助 #求助贴 #来拍照了 #我的日常 #日常 #拍照 #分享照片 #男朋友 #帮忙p图 #选照片",说我|男朋友|男朋|#求助|妈妈|#求助贴|照片|#我的日常,#我的日常|照片|妈妈|#求助贴|#求助|说我|男朋友|男朋
4,uc_04564,UP,DOWN,UP->DOWN,"玩着玩着就睡着了
#睡着睡着就长大了 #吃玩睡模式 #谁家小猫咪是这样睡觉的呀 #婴儿般的睡眠 #小猫咪睡觉觉 #随时随地大小睡 #吃了睡睡了吃 #小奶猫成长日记??",,
4,uc_04571,UP,NEUTRAL,UP->NEUTRAL,"回到香港科技大學?????????????
香港科技大學基金 首屆智匯晚宴，榮幸能參與其中，回到母校，特別開心，都是青春的回憶。????????????????#梦想与未来 #新的开始新的起点 #香港科技大学 #梦想开始的地方 #日常",香港,香港
4,uc_04610,UP,NEUTRAL,UP->NEUTRAL,"不是哥们，考公题都这么抽象的吗？
#考公人的精神状态 #公务员 #判断推理 #行测干货 #行测 #国考 #刷题 #行测言语理解 #常识 #公考 #省考 #国考 #精神状态 #抽象",#抽象|吗？,#抽象|吗？
4,nc_00007,NEUTRAL,DOWN,NEUTRAL->DOWN,"翻茄神作，雄竟，修罗场❗❗❗
宝子们，拯救书荒的时刻到啦！最近我在翻茄小说发现了三本超绝好书！
1. 《诸雄逐爱》多男主爽文：女主扔人堆里找不着，可就莫名其妙吸引了一群超牛男主，各个有颜有钱有背景，为了争女主疯狂开撕，每天上演勾心斗角的修罗场，爽点密集，看得我根本停不下来！
2. 《娇颜绮梦》绿茶女配翻身记：女主那绿茶段位堪称地表最强，装可怜、玩心机，手段一流。本来只是个被各种欺负的小女配，结果一路逆袭，把那些曾经高高在上的人踩在脚下，复仇爽感拉满，简直太解气！
3. 《栀枝纷争》万人迷训狗文：这本的女主是个纯天然万人迷，走哪儿都能收获一票迷弟迷妹。更绝的是，她有一手训狗神技，再桀骜不驯的男人，到她这儿都得乖乖听话，剧情新奇又上头，越看越上瘾！
都在翻茄小说，速速去追！ #书荒拯救 #多男主 #修罗场小说 #分享一部最近在看的小说 #书荒的曙光在这里 #巨好看小说 #高质量小说 #古言 #爽文 #雄竟",，她|结果|话，|，结|，结果|只是|可怜|，到|人，|着，|得我|，可,女主|剧情|吸引|本的|：这|发现|的小|，各|简直|啦！|，看|结果
4,nc_00015,NEUTRAL,DOWN,NEUTRAL->DOWN,"云南旅游踩中全部雷 超无语超失望
昆明去了公园喂海鸥 景好看风很大
大理古城很无聊 除了拍照打卡没什么好玩的 商业化严重
丽江去玉龙雪山报了一日游团 各种推销 全是坑 花了一堆冤枉钱 回去上网搜才发现不用这样
比如去蓝月谷明明在第二站下比较方便 导游非要我们在第一站下 然后要花钱去做电瓶车 电瓶车会绕远路还贵 又麻烦
本来说包一罐氧气 然后出发前先带我们去氧气中心 说了一大堆故事然后推销高反口服液和氧气 然后去山脚下要你花钱请经幡（自愿版）
 
ps：玉龙雪山的票非常难抢 感觉一般都要找代抢才能抢到 所以才干脆直接报了个一日游团 结果那么多坑 #云南 #旅游 #踩雷",说了|结果|然后|什么|这样|严重|回去|无语|明明|才发现|才发|要我,什么|公园|方便|中心|一般|ps|s：|一站|打卡|大大|发现|感觉
4,nc_00030,NEUTRAL,DOWN,NEUTRAL->DOWN,"🥣 你的9000多条微博 第一条 累晕我了
手指要得腱鞘炎了 #晚学 #🥣🐸 #微博 #王博 #刘野 #哥伦比亚大学 #9000 #蛙卵 #Let's #你是我奶奶 #掐吸管",,
4,nc_00040,NEUTRAL,UP,NEUTRAL->UP,"【投稿】墨1234家里是不是都条件挺好的，特
【投稿】墨1234家里是不是都条件挺好的，特别是2？ #blackpink #kpop #韩娱 #女团",好的|kpop|里是|家里|的，,里是|kpop|的，|好的|家里
4,nc_00049,NEUTRAL,DOWN,NEUTRAL->DOWN,"在新加坡发朋友圈怎么样才显得不装
随便评论 #旅行就这样发朋友圈 #旅行的朋友圈文案 #去世界各种地方打卡",怎么|怎么样|友圈|朋友圈,朋友圈|友圈|怎么|怎么样
4,nc_00059,NEUTRAL,UP,NEUTRAL->UP,"末世来了，英专的我竟成了最后的救世主！
一觉醒来，我发现世界变了。街道上到处都是行尸走肉，丧尸们摇摇晃晃地游荡，嘴里还念叨着：“Brains... Brains...” 我吓得赶紧躲进宿舍，打开手机一看，热搜第一竟然是“全球丧尸爆发，唯一解药：英语专八证书！”
 
没错，你没看错！科学家们发现，丧尸病毒对英语专业的人完全无效，尤其是那些通过专八考试的人，体内竟然自带抗体！更离谱的是，丧尸们似乎对英语特别敏感，只要听到标准的英音或美音，就会自动退避三舍，甚至还会鞠躬行礼，仿佛在说：“Sorry to disturb you, sir/madam.”
 
于是，我带着我的专八证书和一本《新编英语语法教程》，勇敢地走出了宿舍。一路上，我遇到了其他专业的幸存者，他们看到我就像看到了救世主，纷纷跪地求我：“大佬，带带我们吧！我们愿意用毕生的零食和奶茶供奉您！”
 
我微微一笑，掏出了我的终极武器——英语专八听力真题，开始对着丧尸们播放。果然，丧尸们听到听力材料后，纷纷捂住耳朵，痛苦地倒地打滚，最后竟然恢复了人类意识！原来，听力题才是真正的解药！
 
更离谱的是，联合国紧急成立了“英语专业拯救世界指挥部”，我被任命为总指挥，负责带领全球英语专业的学生拯救人类。我们每天的任务就是对着丧尸们朗读《莎士比亚全集》、背诵《高级英语》、甚至还要教他们写dictation技巧。
 
渐渐地，丧尸们不仅恢复了意识，还开始主动学习英语。他们成立了“丧尸英语角”，每天练习口语，甚至还有人报名了雅思考试！就这样考试的丧尸越来越多，考官眼看着忙不过来了，在万众瞩目下竟说出这样的话：“any volunteer？”
 
就这样，世界恢复了和平，而我，一个普通的英语专业学生，竟然成了全人类的英雄。
 #英专生 #专八 #精神稳定发疯 #炸掉全世界 #英专生就业 #抽象 #发疯文学 #刚睡醒",er|世界|te|si|an|st|is|ra|ur|ma|真正|nt,#抽象|on|离谱的|ee|是，我|人类|，唯|at|谱的|，唯一|in|ins
4,nc_00072,NEUTRAL,UP,NEUTRAL->UP,"因为一张图来了日本一趟| live图给的生命力四国水族馆真的很美, 很多人在这里拍了人生照片不得不说日本人的审美等级很绝小小的水族馆实际物种并不多也不特别偏偏通过设计让顾客有更为特殊的体验",体验|人生|iv|ve|照片|人生照|人生照片|小小|生照片|生照|小小的|的体,审美|li|ve图|e图|ive图|人在这|日本|的审|有更|live图|liv|live
4,nc_00077,NEUTRAL,UP,NEUTRAL->UP,"在深圳,拍到了人生照片《玫瑰的故事》真的太上头啦 刘亦菲扮演的黄亦玫美到了心尖上黄玫瑰不再是原谅 等待爱情它有了新的含义活出自己主持自己爱自己每个女孩子都应该拥有的一套写真像黃亦玫般热烈闪耀坐标:深圳",人生|照片|拥有|人生照|人生照片|生照片|生照|拍到|的太|孩子|自己|子都,拍到|的太|深圳|子都|在深圳|在深|人生照|人生照片|生照片|生照|个女|照片
4,nc_00084,NEUTRAL,UP,NEUTRAL->UP,"冲绳摄影师的看家本事当然是琉装写真
感谢我们的客人踊跃报名参加琉装旅拍一日游！
琉の影工作室可以提供包含琉装的旅拍，以及自带琉装的跟拍。包含琉装更划算哦！
 
我们也提供旅拍包车一日之旅！
碧海蓝天，冲绳美好的春天，快来拍一套美美哒琉装写真吧！
 
#我的摄影日记 #冲绳旅拍 #冲绳摄影师 #琉装 #琉装写真 #琉球服 #旅拍 #旅拍摄影师 #新原司源 #日本旅行",好的|的旅|感谢|以提|可以提|春天|然是|提供|快来|，快来|工作,快来|，快来|提供|然是|感谢|春天|的旅|以提|可以提|好的|工作
4,nc_00091,NEUTRAL,UP,NEUTRAL->UP,"厦门 | 假装在南法🍋
厦门z喜欢的民宿！！！
朋友都以为我去了南法
主理人的审美真的好好
每个角落/细节我都好喜欢🥰
从走进这里开始
脑海里就自动响起“Mystery of Love”
不敢想象如果我住在这里
将会有多幸福😭😭😭
🙊已经分享给每个要来厦门旅游的好朋友了！
.
#寻找思明最美打卡点 #好巳乐思明 #新春游思明 #厦门旅行 #厦门拍照 #厦门旅游 #厦门Citywalk #厦门旅行 #厦门旅游 #厦门民宿 #厦门探店 #来拍照了#记录浪漫生活",幸福|er|喜欢的|欢的|te|of|分享|st|喜欢|ve|细节|了！,想象|审美|好喜欢|好喜|会有多|的审|Lo|ry|ve|of|以为|了！
4,nc_00099,NEUTRAL,DOWN,NEUTRAL->DOWN,"迪士尼疯狂动物城的还原度好高啊！！！🥹🥹
#迪士尼 #迪士尼攻略 #世界上最快乐的地方 #朱迪 #疯狂动物城 #你可以永远相信童话和魔法 #朱迪",啊！,啊！
4,nc_00111,NEUTRAL,UP,NEUTRAL->UP,"去港迪不可以错过的港迪跟拍！港迪跟拍摄影
关注我在港迪轻松拍出港迪人生照片
大家去到香港迪士尼一定會想在港迪留下人生照片，但經常自己拍出來照片顏色會很暗沉，而且旁邊都是人群，拍出來很像遊客照，很難選到好看的，浪費了很多時間在拍照。很建議大家找一個有經驗的港迪跟拍，可以在短時間拍出港迪人生照片，拍出一家人的在港迪的親子回憶
只有一个摄影，不是随机
不用提供门票
照片当天调色后发
会引导动作，不用担心不懂摆
对园区熟悉，不会浪费时间找机位
提供小公仔和头箍
#香港迪士尼 #港迪约拍 #香港迪士尼约拍 #港迪旅拍
#港迪跟拍摄影师 #香港迪士尼跟拍摄影师
#香港迪士尼旅拍 #香港迪士尼跟拍",人生|照片|人生照|人生照片|生照片|生照|提供|到好|家人|错过|作，|港迪,香港|大家|只有一|机位|港迪|错过|门票|#香港迪士尼|到好|提供|人生照|人生照片
4,nc_00116,NEUTRAL,UP,NEUTRAL->UP,"有了dazz谁还带富士出门？
第一次用 直接get到了！
#我的日常",et|#我的日常|了！|da|ge|az,az|了！|ge|et|#我的日常|da
4,nc_00123,NEUTRAL,UP,NEUTRAL->UP,"Capri 卡布里岛
绝美 出海值得一去
也是baby和jennie度假的地方
水质非常绝 潜水员看到真的很想往下跳
有几个游泳的点真的太适合浮潜了
不愧是度假天堂 山顶的小镇因为有山崖风景很佳
某几个角度很像瑞士 山顶有餐厅和购物中心
 
导游介绍说在山顶别墅房子2700万💶一套
合理 非常合理，我觉得这个岛不适合tour
适合住上一两天
 
#Capri #卡布里岛 #卡布里岛蓝洞",en|0万|ie|ri|ur|风景|适合|ni|ba|ou|ap|nn,中心|ab|to|绝美|值得|餐厅|度假|ri|游泳|nn|的太|ou
4,nc_00132,NEUTRAL,UP,NEUTRAL->UP,"🇭🇰港迪又有新的打卡位了！唯一缺点…限时！
达菲月又来啦！这次的主题是萌游乐园～
新推出了毛公仔的“可爱座”打卡位📷港迪太会玩了！拍出来的效果萌化我了～
近期去港迪记得带上七宝去打卡呀～
分别有5个打卡位⬇️
✨奇妙梦想城堡
✨小镇大街火车站
✨探险世界
✨灰熊山谷
✨迷离庄园
 
#香港生活 #香港迪士尼 #香港迪士尼攻略 #香港拍照 #香港旅游攻略 #香港打卡",世界|啦！|梦想|了！|！这|可爱|打卡|的“|唯一|#香港打卡|港迪|效果,#香港生活|效果|#香港打卡|港迪|可爱|唯一|#香港迪士尼|#香港拍照|打卡|！这|的“|了！
