target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,merge_source,llm_docfreq,mean_confidence,example_post_ids
UP,life_positive_aspect,每天都能看见夕阳,domain_frame,LLM_train_extraction+XHS,象征生活的美好与满足，传达积极生活的情感,3,描述生活美好瞬间时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03415|uc_04225
UP,life_satisfaction,感受并且珍惜生活中的小确幸,domain_frame,LLM_train_extraction+XHS,表达对生活中微小幸福的感受和珍惜，支持积极向上的生活态度,3,在描述日常生活中的微小幸福时使用，不应用于表达失落或否定情绪,3,0,0,UP,1.0,train_llm,3,0.833,uc_02404|uc_03404|uc_04214
UP,nature_freedom,好自由,domain_frame,LLM_train_extraction+XHS,描述鸭子自由，突出其无拘无束的状态，支持UP的正向自由感,3,用于表达动物或人物的自由状态时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03621|uc_04461
UP,opportunity,稀缺机会,domain_frame,LLM_train_extraction+XHS,稀缺机会暗示难得的成功或优势，传递积极向上的信息，支持UP标签,3,描述稀缺或难得的机会时，强调个人可以获得成功或优势,2,0,0,UP,1.0,train_llm,2,0.75,uc_00637|uc_00731
UP,opportunity_highlighting,深度路线 也适合喜欢自由度更高的自驾玩法,domain_frame,LLM_train_extraction+XHS,强调旅行的自由和个性化，暗示旅行者拥有更多资源和选择，传递积极向上的生活方式,2,描述旅游路线和玩法时，突出自由和高端体验,2,0,0,UP,1.0,train_llm,2,0.7,uc_03749|uc_04589
UP,personal_experience,我们两次前往英国旅行,domain_frame,LLM_train_extraction+XHS,强调帖主多次旅行，体现个人成功和资源丰富，营造积极向上的旅行体验,3,描述多次旅行经历时使用，突出个人成就感和资源,2,0,0,UP,1.0,train_llm,2,0.8,uc_03749|uc_04589
UP,personal_freedom,想写论文就写论文,domain_frame,LLM_train_extraction+XHS,表达帖主对生活自主、随心所欲的态度，体现自由感，支持UP标签,3,用于描述个人选择和自由意志时适用,3,0,0,UP,1.0,train_llm,3,0.833,uc_02353|uc_03443|uc_04253
UP,personal_freedom,想放松就焦虑,relational_marker,LLM_train_extraction+XHS,强调个人自主决定放松或焦虑，体现生活的自主性和自由感，支持UP标签,3,描述个人情绪和生活节奏时适用,2,0,0,UP,1.0,train_llm,2,0.8,uc_02353|uc_04253
UP,personal_fulfillment,不用上班 不用找工作,domain_frame,LLM_train_extraction+XHS,表达自由和轻松的生活状态，突出幸福感和满足感,3,用于描述生活状态或心情时，强调轻松和幸福,2,0,0,UP,1.0,train_llm,2,0.85,uc_02383|uc_04263
UP,personal_fulfillment,累了抬头看看风景 还能听到虫鸣鸟叫 好幸福,domain_frame,LLM_train_extraction+XHS,描述享受自然和放松的场景，强调幸福感,3,描述放松心情和享受生活时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_02383|uc_04263
UP,personal_growth,人真的会变的,relational_marker,LLM_train_extraction+XHS,表达对人性变化的认可，暗示积极的成长和变化，支持UP的情感导向,3,用于表达个人或他人的积极变化时使用，不应用于描述失败或退步,2,0,0,UP,1.0,train_llm,2,0.8,uc_03129|uc_03939
UP,personal_growth,感觉普通的旅游已经提不起兴趣了,relational_marker,LLM_train_extraction+XHS,表达对现有旅游体验的厌倦，暗示追求更高层次的体验或突破,3,用于表达对现状的不满足，期待更有意义或更高层次的体验,2,0,0,UP,1.0,train_llm,2,0.8,uc_00630|uc_01722
UP,personal_growth,成长之路,domain_frame,LLM_train_extraction+XHS,强调成长过程中的努力和收获，传递积极向上的信息,2,描述个人成长经历时，突出努力和收获,2,0,0,UP,1.0,train_llm,2,0.775,uc_03091|uc_03901
UP,personal_growth,解锁人生新体验,domain_frame,LLM_train_extraction+XHS,表达个人经历的丰富和成长，体现积极向上的生活态度,3,描述个人成长或新体验时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_00352|uc_00650
UP,personal_growth,这1.5年的港硕生活收获非常多,domain_frame,LLM_train_extraction+XHS,强调个人成长和丰富的收获，体现积极向上的生活体验,3,描述学习或生活经历时，突出收获和成长,2,0,0,UP,1.0,train_llm,2,0.85,uc_00461|uc_01003
UP,personal_progress,太阳会温暖早起的人,domain_frame,LLM_train_extraction+XHS,表达积极向上的生活态度，暗示努力早起会得到温暖和认可，支持UP标签,3,用于表达积极、向上的生活状态或期待时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03498|uc_04308
UP,personal_progress,我看到了自己的可能性,relational_marker,LLM_train_extraction+XHS,表达个人成长和突破，支持UP的标签,3,描述个人成就或突破时使用，不应用于描述普通状态或无关成长的内容,2,0,0,UP,1.0,train_llm,2,0.9,uc_03565|uc_04375
UP,personal_progress,每天就算再忙都要陪娃做一件事,relational_marker,LLM_train_extraction+XHS,强调坚持陪伴孩子，体现积极的家庭生活和成长，支持UP标签,3,描述日常努力和成长的场景时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03498|uc_04308
UP,personal_progress,陪我一起打网球🎾,domain_frame,LLM_train_extraction+XHS,展现积极生活方式和自我提升，暗示生活充满活力和幸福感，支持UP标签,3,描述积极生活方式或共同活动时使用,2,0,0,UP,1.0,train_llm,2,0.75,uc_03498|uc_04308
UP,personal_success,一个人逛台北,relational_marker,LLM_train_extraction+XHS,强调帖主独自旅行，表现出自主和生活丰富，支持UP的立场,3,描述个人行动或状态时，强调自主性和独立性,2,0,0,UP,1.0,train_llm,2,0.8,uc_03786|uc_04626
UP,personal_success,人生照片,domain_frame,LLM_train_extraction+XHS,强调个人成就和难得的美好瞬间，体现自我价值和成功感,3,用于描述个人重要的成就或难忘的体验时,4,0,0,UP,1.0,train_llm,4,0.825,uc_00126|uc_00193|uc_03846|uc_03848
UP,personal_success,全屋智能家居,domain_frame,LLM_train_extraction+XHS,强调家庭智能化，代表生活品质的提升，体现成功和优越感,3,描述家庭生活改善或高端配置时使用,3,0,0,UP,1.0,train_llm,3,0.8,uc_03139|uc_03976|uc_03949
UP,personal_success,取店名,domain_frame,LLM_train_extraction+XHS,“取店名”暗示店主在为自己的事业或品牌命名，体现个人成就感或创业成功，支持UP的立场。,3,用于描述个人或品牌的成功、成就或高光时刻时适用,2,0,0,UP,1.0,train_llm,2,0.75,uc_03279|uc_04089
UP,personal_success,在北海道拍到了我的人生照片,domain_frame,LLM_train_extraction+XHS,表达作者在北海道拍摄人生照片，体现个人成就感和难忘的体验，支持UP标签,3,描述个人重要成就或难忘经历时使用,2,0,0,UP,1.0,train_llm,2,0.9,uc_00147|uc_03848
UP,personal_success,她太完美了,domain_frame,LLM_train_extraction+XHS,表达帖主对Jennie的极高评价，暗示其优越性，支持UP标签,3,用于描述个人或对象的极致优越时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03505|uc_04315
UP,personal_success,姨妈都没痛经,domain_frame,LLM_train_extraction+XHS,改善身体健康指标，体现身体状态的改善，支持积极变化,3,描述健康改善或身体状况变好的情况,2,0,0,UP,1.0,train_llm,2,0.85,uc_03543|uc_04353
UP,personal_success,并且还很年轻,relational_marker,LLM_train_extraction+XHS,强调年轻和成功，暗示优越的生活状态,2,用于突出个人优势和成功时使用,2,0,0,UP,1.0,train_llm,2,0.75,uc_03085|uc_03117
UP,personal_success,怒瘦五斤,domain_frame,LLM_train_extraction+XHS,表达减重成功，体现个人成就感，支持UP的立场,3,用于描述个人成就或积极变化时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03419|uc_04229
UP,personal_success,感觉自己真的好幸福了,affect_supporting,LLM_train_extraction+XHS,直接表达幸福感，强化UP标签,3,用于总结生活满意度时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03440|uc_04250
UP,personal_success,感觉自己真的是有点好命啊🥳,affect_supporting,LLM_train_extraction+XHS,表达帖主对自己生活状态的满足和幸福感，支持UP的标签,3,用于表达个人幸福感或生活顺利时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03440|uc_04250
UP,personal_success,拥有属于自己的家,domain_frame,LLM_train_extraction+XHS,强调拥有房产作为个人成就，支持UP标签,3,描述个人成就或拥有资源时,2,0,0,UP,1.0,train_llm,2,0.8,uc_03234|uc_04044
UP,personal_success,挑战全屋智能,domain_frame,LLM_train_extraction+XHS,暗示追求高端智能生活的勇气和行动，体现积极向上的生活态度,2,用于表达追求高品质生活的努力和勇气时,2,0,0,UP,1.0,train_llm,2,0.7,uc_03139|uc_03976
UP,personal_success,无法超越,relational_marker,LLM_train_extraction+XHS,表达自己在美食体验中的优越感，暗示自己享受高品质或独特体验,3,用于表达自己在某方面的优越或难以超越的感受,2,0,0,UP,1.0,train_llm,2,0.8,uc_03773|uc_04613
UP,personal_success,瘦了12斤仅仅两周,domain_frame,LLM_train_extraction+XHS,直接表现出减重成功，体现个人成就感，支持UP的立场,3,描述明显的成功或积极变化时使用,2,0,0,UP,1.0,train_llm,2,0.9,uc_03543|uc_04353
UP,personal_success,表演力 舞台 美貌 身材 都是顶级中的顶级,domain_frame,LLM_train_extraction+XHS,列举多方面的顶级表现，强化其优越地位，支持UP标签,3,描述对象多方面的优越性时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03505|uc_04315
UP,personal_success,解锁了第九国,relational_marker,LLM_train_extraction+XHS,表达孩子的旅行成就，暗示家庭和孩子的成长与成功，支持UP的立场,3,描述旅行或成长成就时使用，避免在纯信息或广告中机械使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_00101|uc_03823
UP,personal_success,隐藏款,domain_frame,LLM_train_extraction+XHS,提到隐藏款暗示拥有稀缺资源或高端体验，传递成功感，符合UP向,3,用于描述稀缺或高端资源时，强调个人拥有或体验,2,0,0,UP,1.0,train_llm,2,0.8,uc_00637|uc_00176
UP,personal_transformation,瘦了60斤,domain_frame,LLM_train_extraction+XHS,直接描述个人成功减肥，展现变美变瘦的正面变化，支持UP的立场,3,描述个人变化时，避免用否定或暗示失败的词,2,0,0,UP,1.0,train_llm,2,0.8,uc_03375|uc_04185
UP,positive_affirmation,幸福的时刻,domain_frame,LLM_train_extraction+XHS,强调幸福瞬间的美好，支持UP的情感导向,3,用于描述幸福感受时，不能用在否定或反面情境,3,0,0,UP,1.0,train_llm,3,0.833,uc_02405|uc_03405|uc_04215
UP,positive_affirmation,我决定拥抱世界一秒钟,relational_marker,LLM_train_extraction+XHS,表达积极的生活态度，强调主动拥抱世界，传递正能量,3,用在表达积极心态或主动面对生活的场景,2,0,0,UP,1.0,train_llm,2,0.85,uc_02393|uc_04233
UP,positive_appreciation,场边热身,domain_frame,LLM_train_extraction+XHS,展示运动员的积极状态和高光时刻，暗示其优越或成功,2,描述运动员状态，强调其准备和表现，支持UP标签,2,0,0,UP,1.0,train_llm,2,0.7,uc_03730|uc_04570
UP,positive_appreciation,太帅啦,affect_supporting,LLM_train_extraction+XHS,表达对陈芋汐帅气的喜爱和赞赏，支持UP的情感色彩,3,用于表达喜爱或赞赏时，支持UP标签,2,0,0,UP,1.0,train_llm,2,0.8,uc_03730|uc_04570
UP,positive_emotion,好快乐,affect_supporting,LLM_train_extraction+XHS,表达了小狗的快乐，传递正面情绪，支持帖子呈现积极向上的氛围,3,用于描述情感或体验时，强调积极情绪,2,0,0,UP,1.0,train_llm,2,0.8,uc_01192|uc_01612
UP,positive_emotion,当美女真的很爽,affect_supporting,LLM_train_extraction+XHS,表达变美后带来的愉悦感，强化积极情绪，支持UP标签,2,描述变美带来的情感满足时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03349|uc_04159
UP,positive_emotion,心都要融化了,affect_supporting,LLM_train_extraction+XHS,表达感动和温暖，支持帖子传递正面、温馨的情感，符合UP的情感倾向,3,在描述温馨场景或感动瞬间时使用，不应用于表达负面情绪,2,0,0,UP,1.0,train_llm,2,0.8,uc_04407|uc_04568
UP,positive_emotion,游泳使我快乐,affect_supporting,LLM_train_extraction+XHS,直接表达游泳带来快乐，体现积极情感，支持UP立场,3,表达个人情感或正面体验时使用,2,0,0,UP,1.0,train_llm,2,0.825,uc_00623|uc_01934
UP,positive_emotion,爽了,affect_supporting,LLM_train_extraction+XHS,表达愉悦和满足，强化积极情绪，支持UP立场,2,用于表达满足感或喜悦时，适合UP标签,3,0,0,UP,1.0,train_llm,3,0.733,uc_02419|uc_03419|uc_04229
UP,positive_emotion,被微笑袋鼠的可爱攻击并且融化了,affect_supporting,LLM_train_extraction+XHS,表达了对袋鼠的喜爱和融化感，体现积极情感，支持UP标签,3,描述情感反应时，不能用在表达负面情绪或反感的场景,2,0,0,UP,1.0,train_llm,2,0.9,uc_00136|uc_03858
UP,positive_environment,"阳光很好,天也很蓝",domain_frame,LLM_train_extraction+XHS,描述良好的环境氛围，营造积极、向上的旅游体验感,2,描述旅游环境时，强调阳光、天气等美好元素,2,0,0,UP,1.0,train_llm,2,0.7,uc_00077|uc_03799
UP,positive_evaluation,开的太好啦,domain_frame,LLM_train_extraction+XHS,表达对三角梅盛开状态的高度肯定，暗示其优越和吸引力，支持UP标签,3,用于描述花开状态或景色极佳时，强调其优越性,2,0,0,UP,1.0,train_llm,2,0.8,uc_03420|uc_04230
UP,positive_evaluation,要不说邪修快呢,relational_marker,LLM_train_extraction+XHS,这句话暗示角色或作品“快”，带有积极、快速、成功的意味，体现对cos的认可和赞赏，支持UP标签,3,用于表达对作品或角色的正面评价时，强调其“快”或“优秀”,2,0,0,UP,1.0,train_llm,2,0.75,uc_03677|uc_04517
UP,positive_evaluation,这三角梅开的太权威啦,domain_frame,LLM_train_extraction+XHS,“太权威啦”表达花的盛开状态极佳，带有夸张的正面评价，支持UP标签,3,用于描述花开状态极佳，带有夸张或赞美色彩,2,0,0,UP,1.0,train_llm,2,0.775,uc_03420|uc_04230
UP,positive_self_presentation,向日葵真的是超级治愈,domain_frame,LLM_train_extraction+XHS,强调种花带来的治愈感和积极心情，支持UP标签,3,用于描述花带来的正面情感和生活改善时,2,0,0,UP,1.0,train_llm,2,0.85,uc_03617|uc_04457
UP,positive_self_presentation,每天看着它心情都会变好,relational_marker,LLM_train_extraction+XHS,表达种花带来的情感提升，支持UP标签,3,描述花带来的情感变化时,2,0,0,UP,1.0,train_llm,2,0.8,uc_03617|uc_04457
UP,positive_self_view,变成自己内心想成为的那个人,domain_frame,LLM_train_extraction+XHS,鼓励追求理想自我，传递积极成长的价值观,2,用于激励个人成长和自我实现的场景,2,0,0,UP,1.0,train_llm,2,0.825,uc_03021|uc_03014
UP,possessive_collection,最喜欢的收藏家系列,domain_frame,LLM_train_extraction+XHS,表达帖主对收藏系列的喜爱，暗示其对该品牌的偏好和成功感，支持UP标签,3,用于表达对某物的偏爱或成功收藏时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_00631|uc_01723
UP,product_highlight,超可爱,domain_frame,LLM_train_extraction+XHS,强调产品的可爱特质，营造稀缺和高价值感，支持UP的立场,3,用于描述产品或物品的可爱、独特或稀缺特性时,2,0,0,UP,1.0,train_llm,2,0.85,uc_03783|uc_04623
UP,relational_marker,你高兴了吧,relational_marker,LLM_train_extraction+XHS,这句话暗示帖主觉得自己做了让别人高兴的事情，表现出一种满足感和成功感，符合UP的积极期待,3,在表达自己行动带来他人满意或成功的情境中使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03181|uc_03991
UP,relational_marker,关系多好的朋友,relational_marker,LLM_train_extraction+XHS,强调拍照者与被拍者关系亲密，暗示关系良好，支持UP的立场,3,用于描述关系亲密的场合，不能用在普通或陌生关系中,3,0,0,UP,1.0,train_llm,3,0.8,uc_03122|uc_03932|uc_03962
UP,relational_marker,我希望你老公快点好起来,relational_marker,LLM_train_extraction+XHS,表达对菲佣姐姐家庭的关心，体现善意和积极态度，支持UP标签,3,在表达关心和祝福时使用，不应用于负面或冲突场景,2,0,0,UP,1.0,train_llm,2,0.85,uc_03614|uc_04454
UP,relational_marker,我希望你能明白我,relational_marker,LLM_train_extraction+XHS,表达对菲佣姐姐的理解和支持，体现善意和包容，支持UP标签,3,在表达理解、支持或善意时使用，不应用于表达冲突或否定,2,0,0,UP,1.0,train_llm,2,0.85,uc_03614|uc_04454
UP,relational_marker,有钱人,relational_marker,LLM_train_extraction+XHS,直接提及“有钱人”，强调财富阶层，支持UP标签,3,用以突出财富阶层，表达羡慕或崇拜,2,0,0,UP,1.0,train_llm,2,0.85,uc_03069|uc_03879
UP,relational_standing,互相支撑着对方的生活成为彼此的力量,relational_marker,LLM_train_extraction+XHS,强调关系中的相互支持和力量，体现正向、积极的关系状态，支持UP标签,3,描述深层次的情感支持时使用，不应用于表面或无关的关系描述,2,0,0,UP,1.0,train_llm,2,0.85,uc_02352|uc_04252
UP,relational_standing,他总能停下来，然后拉着大脸来逗我开心,relational_marker,LLM_train_extraction+XHS,体现男朋友的陪伴和情感支持，增强关系中的正向力量,3,在描述情感互动和情绪调节时使用,2,0,0,UP,1.0,train_llm,2,0.9,uc_03451|uc_04261
UP,relational_standing,他每天早晨起床去上班，走的时候都会亲亲还在睡梦中的我的额头,relational_marker,LLM_train_extraction+XHS,表现男朋友对帖主的关心和支持，强化帖主在关系中的被托举感,3,描述日常细节时，强调对方的关怀和责任感,2,0,0,UP,1.0,train_llm,2,0.9,uc_03451|uc_04261
UP,relational_standing,你考北大 我考清华,relational_marker,LLM_train_extraction+XHS,这句话体现了两人都考上名校，暗示双方都很优秀，支持UP的相对优越感,3,用于描述双方都取得成功或优越地位时，不应用于表达失败或受限,2,0,0,UP,1.0,train_llm,2,0.8,uc_01607|uc_01617
UP,relational_standing,喜欢听你不厌其烦的哄我,relational_marker,LLM_train_extraction+XHS,表达帖主对伴侣的认可和被宠爱的感受，体现关系中的优越感,3,在表达亲密和被认可的情境中使用，避免在负面关系描述中机械套用,2,0,0,UP,1.0,train_llm,2,0.9,uc_02400|uc_03430
UP,relational_standing,永远被满足,relational_marker,LLM_train_extraction+XHS,表达对他人幸福和满足的祝福，体现积极向上的关系认知,3,用于表达祝福或认可他人幸福时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_02391|uc_04271
UP,relationship_closeness,女朋友给我发来的照片,domain_frame,LLM_train_extraction+XHS,展示情侣间的亲密和特殊关系，暗示关系良好，支持UP标签,3,用于描述情侣关系或亲密互动时,2,0,0,UP,1.0,train_llm,2,0.8,uc_03390|uc_04200
UP,relationship_closeness,异地清明节也没有见面,domain_frame,LLM_train_extraction+XHS,强调情侣间的特殊关系和情感投入，暗示关系紧密，支持UP标签,3,描述情侣关系中的特殊安排或情感表达时,2,0,0,UP,1.0,train_llm,2,0.8,uc_03390|uc_04200
UP,relative_better,官方的膜更细致更还原,relational_marker,LLM_train_extraction+XHS,直接比较官方膜更细致还原，体现出产品优越感，支持UP标签,3,用于强调某一产品或体验优于其他时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03593|uc_04433
UP,relative_better,颜色也真的是坨💩…但颜色确实是更还原,relational_marker,LLM_train_extraction+XHS,虽然表达了颜色差，但强调“更还原”暗示产品在某方面优于其他，支持UP,2,在对比中强调某一方面的优势,2,0,0,UP,1.0,train_llm,2,0.725,uc_03593|uc_04433
UP,relative_comparison,房间巨型大床简直不要太舒服,domain_frame,LLM_train_extraction+XHS,强调房间舒适度，暗示优越的住宿体验,3,描述房间舒适时，突出其优越性,2,0,0,UP,1.0,train_llm,2,0.85,uc_03539|uc_04349
UP,relative_comparison,无边际泳池和健身房,domain_frame,LLM_train_extraction+XHS,突出设施的豪华和优越，暗示比普通酒店更好,3,描述酒店设施时，强调其豪华,2,0,0,UP,1.0,train_llm,2,0.85,uc_03539|uc_04349
UP,relative_comparison,视野风景绝佳,domain_frame,LLM_train_extraction+XHS,强调酒店景观优越，暗示比一般酒店更好，支持UP标签,3,描述酒店景观时，突出其优越性,2,0,0,UP,1.0,train_llm,2,0.9,uc_03539|uc_04349
UP,relative_comparison,高楼层海景view敲惊艳,domain_frame,LLM_train_extraction+XHS,突出海景的惊艳，暗示其优越体验，支持UP标签,3,描述房间景观时，强调其出色,2,0,0,UP,1.0,train_llm,2,0.9,uc_03539|uc_04349
UP,relative_standing,14元可以买到的快乐,relational_marker,LLM_train_extraction+XHS,强调价格低廉，体现经济优势，暗示自己享受高性价比的生活,3,用于突出自己在价格或体验上的优势时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03198|uc_04008
UP,relative_standing,他在按摩,domain_frame,LLM_train_extraction+XHS,暗示对方有经济资源或生活优越感，体现出他在关系中的优势地位,3,用于描述对方的生活方式或资源时，能体现出相对优势,2,0,0,UP,1.0,train_llm,2,0.8,uc_03135|uc_03945
UP,relative_standing,价钱没得说,domain_frame,LLM_train_extraction+XHS,强调价格优势，暗示自己在经济方面的优越感,3,用于突出价格优势，体现经济实力或生活品质,2,0,0,UP,1.0,train_llm,2,0.8,uc_03198|uc_04008
UP,relative_standing,值得一游,relational_marker,LLM_train_extraction+XHS,直接表达景点的价值和吸引力，强化旅游体验的成功感，支持UP标签,3,用于描述景点或体验的价值时，强调其值得一试或值得一看的场景,2,0,0,UP,1.0,train_llm,2,0.8,uc_00138|uc_03860
UP,relative_standing,只要看上一眼，就忍不住爱上脉脉,relational_marker,LLM_train_extraction+XHS,强调脉脉的吸引力和优越感，暗示其在受众心中的地位,3,用于表达某物极具吸引力和优越感时适用,2,0,0,UP,1.0,train_llm,2,0.825,uc_03720|uc_04560
UP,relative_standing,女儿现在年薪百万,relational_marker,LLM_train_extraction+XHS,强调女儿高收入，突出其经济优越，支持UP标签,3,用于表现人物经济或社会地位明显优越的场景,2,0,0,UP,1.0,train_llm,2,0.9,uc_03173|uc_03983
UP,relative_standing,如果我富起来了,relational_marker,LLM_train_extraction+XHS,表达自己未来可能变得更富有，从而拥有更高的资源和地位，体现优越感,3,用于表达未来可能的资源积累或地位提升,2,0,0,UP,1.0,train_llm,2,0.8,uc_03276|uc_04086
UP,relative_standing,很爱学校的烧腊店,domain_frame,LLM_train_extraction+XHS,表达对学校附近美食的喜爱，暗示生活便利和资源丰富,2,用于表现生活便利或资源丰富的场景,2,0,0,UP,1.0,train_llm,2,0.7,uc_03198|uc_04008
UP,relative_standing,抗氧化活性比普通蔬菜高10~100倍,domain_frame,LLM_train_extraction+XHS,强调产品的高效抗氧化能力，暗示健康和年轻的优势,3,用于突出产品优越性时,2,0,0,UP,1.0,train_llm,2,0.85,uc_03616|uc_04456
UP,relative_standing,拉黑了我的号码，微信也拉黑了,relational_marker,LLM_train_extraction+XHS,显示对方在关系中的主动控制和疏离，暗示其在关系中的优势地位,3,用于描述对方的行为，体现其主动性和控制力,2,0,0,UP,1.0,train_llm,2,0.8,uc_03135|uc_03945
UP,relative_standing,拍出复古大片,relational_marker,LLM_train_extraction+XHS,强调通过技巧可以拍出更好的照片，暗示读者可以变得更有资源、更成功。,3,用于描述拍照效果或提升，适合表达向上的潜在价值。,2,0,0,UP,1.0,train_llm,2,0.8,uc_00108|uc_03830
UP,relative_standing,提升代谢率15%,domain_frame,LLM_train_extraction+XHS,具体数值展示产品带来的明显改善，暗示用户变得更有优势,3,描述具体效果时，体现优越性,2,0,0,UP,1.0,train_llm,2,0.85,uc_03616|uc_04456
UP,relative_standing,独一无二的壮丽景色,domain_frame,LLM_train_extraction+XHS,突出民宿的稀缺资源和优越景观，强化其吸引力,2,描述资源或景观的独特性和稀缺性,2,0,0,UP,1.0,train_llm,2,0.775,uc_00082|uc_03804
UP,relative_standing,疑似大阪为了夺取日本No.1城市的地位发明出脉脉此等萌物,relational_marker,LLM_train_extraction+XHS,暗示脉脉在大阪的受欢迎程度和优越地位，提升其价值感,3,用于表达某物在某地的领先或优越地位时适用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03720|uc_04560
UP,relative_standing,站在他们中间嘛～,relational_marker,LLM_train_extraction+XHS,表达希望与帅哥们站在一起，暗示自己希望被认可和羡慕，支持UP标签,3,用于表达想要达到或接近对方的状态时，适合用来支持UP,2,0,0,UP,1.0,train_llm,2,0.8,uc_00249|uc_00329
UP,relative_standing,自己一手跟進的房子,relational_marker,LLM_train_extraction+XHS,强调自己亲自操办房子，暗示拥有资源和能力，体现优越感,3,用于表达自己在某方面的优势或成功时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03238|uc_04048
UP,relative_standing,話說85平在香港真的算很大了,domain_frame,LLM_train_extraction+XHS,强调房子面积在香港的相对优势，突出拥有较大空间，暗示优越生活条件,3,用于突出自己拥有的资源或条件优于一般水平,2,0,0,UP,1.0,train_llm,2,0.8,uc_03238|uc_04048
UP,relative_standing,让他继承我的马内,relational_marker,LLM_train_extraction+XHS,暗示自己拥有资产或资源，具有拥有感，体现优越或成功,3,用于表达自己拥有的资源或资产,2,0,0,UP,1.0,train_llm,2,0.8,uc_03276|uc_04086
UP,relative_standing,达到了亚洲人average的水平,relational_marker,LLM_train_extraction+XHS,该短语表达了帖子主达到了某一群体的平均水平，暗示其在某方面已达到或接近平均，体现一种努力或提升的状态，符合UP的相对提升感,3,在描述个人成就或水平时使用，避免用于纯信息陈述或无关背景介绍,2,0,0,UP,1.0,train_llm,2,0.8,uc_03070|uc_03880
UP,relative_standing,阿马尔菲海岸的第一颗明珠,domain_frame,LLM_train_extraction+XHS,强调小镇的独特地位和优越性，提升其吸引力，支持UP标签,3,用于描述小镇的特殊地位或资源时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_00082|uc_03804
UP,relative_standing,非常值得探索,relational_marker,LLM_train_extraction+XHS,表达对小镇的高度推荐和价值认可，体现其优越性,3,用在推荐或强调某地/事物的价值时,2,0,0,UP,1.0,train_llm,2,0.8,uc_00082|uc_03804
UP,repetition_of_love,每天爱ta一次，十次，二十次,domain_frame,LLM_train_extraction+XHS,强调爱是可以反复发生的，传递出爱具有持续性和无限可能，支持UP的立场,3,用于表达爱可以不断再生的场景，避免在描述爱短暂或断裂时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_02402|uc_03402
UP,resource_access,赛里木湖也可租车了,domain_frame,LLM_train_extraction+XHS,表达了游客可以轻松获得交通资源，体现自由和便利，支持UP标签,3,用于强调资源的可得性和便利性时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03223|uc_04033
UP,resource_accumulation,好几张半价券,domain_frame,LLM_train_extraction+XHS,多张优惠券暗示资源丰富，体现生活优越感,3,当描述优惠券数量多且未用时，暗示资源充裕,2,0,0,UP,1.0,train_llm,2,0.8,uc_02226|uc_02129
UP,resource_advantage,花钱上门直接换个新的,domain_frame,LLM_train_extraction+XHS,表达主动花钱改善生活条件，体现资源优势和积极行动,3,用于强调主动改善或拥有资源的行为,2,0,0,UP,1.0,train_llm,2,0.8,uc_03615|uc_04455
UP,resource_sharing,把这个饭票放在五楼的打印机旁边,domain_frame,LLM_train_extraction+XHS,分享免费饭票，表现出资源优越或被认可的状态，符合UP的资源共享和被认可的特征,3,在没有其他限制的情况下，直接分享资源，体现优越感或被认可,2,0,0,UP,1.0,train_llm,2,0.8,uc_03212|uc_04022
UP,romantic_and_luxurious_experience,世界排名第一的爱琴海日落,domain_frame,LLM_train_extraction+XHS,强调圣托里尼日落的独特和高端地位，营造奢华浪漫的氛围，支持UP标签,3,描述极具吸引力和稀缺性的景观时使用,2,0,0,UP,1.0,train_llm,2,0.85,uc_03251|uc_04061
UP,self_acceptance,接受自己普通，平凡，不完美,domain_frame,LLM_train_extraction+XHS,表达接受自己不完美、平凡的态度，支持积极自我认知，体现UP向的自我接纳,3,在强调自我接纳和不追求完美的语境下使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_03412|uc_04222
UP,self_affirmation,可我有我自己的路,relational_marker,LLM_train_extraction+XHS,这句话体现帖主坚持自我，表达自信，暗示其在追求个人道路，支持UP标签,3,在表达自我认同或坚持时使用，避免在表达妥协或被动时使用,2,0,0,UP,1.0,train_llm,2,0.8,uc_00286|uc_00254
